raw_code,code,market,name,price,pct_change,turnover_rate,volume_ratio,pe_ttm,pb,momentum_5d,momentum_10d,momentum_20d,momentum_60d,momentum_ytd,amount_cny,market_cap_cny,float_cap_cny,score,factor_momentum,factor_value,factor_liquidity,factor_activity,factor_daily_strength,factor_size,reasons
sh601919,601919,sh,中远海控,16.95,-0.7,0.55,1.44,10.33,1.13,2.42,9.92,9.0,17.14,14.99,1167420000.0,258794999999.99997,212833000000.0,81.5,78.4,92.3,90.1,71.5,54.3,98.2,中期趋势靠前、估值相对占优、成交活跃
sh601318,601318,sh,中国平安,55.92,1.65,0.55,1.7,6.36,0.98,7.37,6.31,2.98,6.86,-16.1,3235970000.0,1012579000000.0001,596111000000.0,81.0,59.5,96.2,98.9,68.4,87.9,99.8,估值相对占优、成交活跃、市值稳定性较高
sh600489,600489,sh,中金黄金,26.8,2.13,1.11,1.14,20.7,4.25,6.39,6.76,25.93,17.95,17.02,1435110000.0,129908000000.0,129908000000.0,80.5,90.4,50.8,93.7,69.2,94.7,93.5,中期趋势靠前、成交活跃、市值稳定性较高
sh601233,601233,sh,桐昆股份,23.87,0.67,0.93,1.36,11.01,1.34,0.67,2.31,7.09,21.04,39.67,523470000.0,56787000000.0,56683000000.00001,79.4,77.9,89.1,75.8,72.7,73.9,85.1,中期趋势靠前、估值相对占优、成交活跃
sh600909,600909,sh,华安证券,8.37,3.08,2.06,2.68,13.27,1.54,3.59,0.24,8.42,19.74,25.68,856150000.0,42053000000.0,42053000000.0,79.0,78.8,83.8,85.8,58.2,91.7,78.5,中期趋势靠前、估值相对占优、成交活跃
sh603565,603565,sh,中谷物流,12.77,1.92,2.02,2.2,13.54,2.56,11.24,18.02,22.2,17.37,30.31,534300000.0,26818000000.0,26818000000.0,78.3,89.1,71.7,76.3,68.7,91.7,63.3,中期趋势靠前、估值相对占优、成交活跃
sh601899,601899,sh,紫金矿业,35.05,4.07,1.0,1.8,13.78,4.88,8.38,5.7,10.46,13.87,4.1,7180310000.0,932004999999.9999,722093000000.0,78.1,78.5,57.1,100.0,69.7,77.6,99.6,中期趋势靠前、成交活跃、市值稳定性较高
sh600988,600988,sh,赤峰黄金,47.78,0.25,2.18,1.01,25.31,6.64,11.84,16.59,26.2,39.91,54.53,1736450000.0,90802000000.0,79502000000.0,77.7,95.8,38.0,95.3,74.7,67.9,90.3,中期趋势靠前、成交活跃、量比与换手适中
sz000703,000703,sz,恒逸石化,17.87,-2.56,1.5,1.01,11.51,2.29,-6.34,4.2,14.55,36.26,66.62,1023300000.0,68291000000.0,67949000000.0,77.6,89.8,77.2,88.9,69.3,27.7,87.1,中期趋势靠前、估值相对占优、成交活跃
sh601211,601211,sh,国泰海通,17.86,3.18,0.5,1.83,9.71,0.95,0.0,-0.89,-5.65,12.54,-11.58,1194840000.0,313998000000.0,240201000000.00003,77.2,52.9,95.1,90.7,65.1,90.3,98.7,估值相对占优、成交活跃、市值稳定性较高
sh603259,603259,sh,药明康德,158.46,-1.58,0.92,0.91,21.82,5.67,-3.38,-0.36,25.26,58.86,77.92,3622610000.0,472806000000.00006,391916000000.0,76.2,96.8,43.8,99.3,62.5,41.7,99.3,中期趋势靠前、成交活跃、市值稳定性较高
sz002237,002237,sz,恒邦股份,15.21,2.15,2.19,1.39,21.89,1.58,6.22,6.74,15.14,11.05,14.48,396300000.0,21750000000.0,18136000000.0,76.2,81.0,71.6,68.3,83.3,95.0,53.4,中期趋势靠前、估值相对占优、量比与换手适中
sh600547,600547,sh,山东黄金,35.11,0.4,1.66,0.95,31.37,5.27,8.03,13.55,28.94,18.41,-8.64,2114170000.0,161855000000.0,126903000000.0,76.0,91.8,35.0,96.6,69.2,70.0,95.9,中期趋势靠前、成交活跃、市值稳定性较高
sz002821,002821,sz,凯莱英,172.85,0.36,3.49,1.62,60.2,3.52,1.32,-1.23,11.51,53.49,88.63,1951250000.0,62341000000.0,54801000000.0,75.9,88.1,27.4,96.1,93.3,69.4,86.2,中期趋势靠前、成交活跃、量比与换手适中
sh601872,601872,sh,招商轮船,18.82,-0.05,0.63,0.9,19.21,3.53,1.18,10.58,15.53,23.49,115.58,942100000.0,151963000000.0,151963000000.0,75.8,88.1,57.4,87.3,60.0,63.6,94.8,中期趋势靠前、成交活跃、市值稳定性较高
sh600961,600961,sh,株冶集团,27.26,4.48,5.11,1.68,11.76,4.99,-0.62,-6.96,20.3,4.93,69.32,1031150000.0,29247000000.000004,20494000000.0,74.7,74.7,59.7,89.1,87.2,71.7,66.8,中期趋势靠前、成交活跃、量比与换手适中
sz002648,002648,sz,卫星化学,26.48,-0.3,0.7,1.28,10.14,2.34,-1.27,1.22,5.75,14.43,54.12,623890000.0,89202000000.0,89144000000.0,74.7,72.6,78.2,79.2,69.1,60.0,90.0,中期趋势靠前、估值相对占优、成交活跃
sh688169,688169,sh,石头科技,133.19,-1.34,3.91,3.29,20.67,2.38,12.87,22.09,19.83,26.23,-12.11,1351770000.0,34570000000.0,34570000000.0,74.6,91.2,63.9,92.7,59.0,45.1,71.9,中期趋势靠前、成交活跃、市值稳定性较高
sz000975,000975,sz,山金国际,27.81,0.04,1.03,0.97,20.33,4.84,3.77,5.02,23.88,20.7,16.6,728900000.0,77104000000.0,70171000000.0,74.6,91.2,48.9,82.8,64.7,64.9,88.9,中期趋势靠前、成交活跃、市值稳定性较高
sh600531,600531,sh,豫光金铅,14.03,4.47,4.03,1.76,18.72,2.48,9.52,1.81,20.84,6.09,21.63,674780000.0,16966000000.0,16966000000.0,74.3,78.0,65.2,81.2,93.9,71.9,43.9,中期趋势靠前、成交活跃、量比与换手适中
sz000783,000783,sz,长江证券,9.09,5.7,2.38,4.36,9.76,1.36,6.57,2.48,5.7,20.56,15.8,1168260000.0,50268000000.0,50268000000.0,74.1,75.3,90.4,90.3,42.3,54.3,81.5,中期趋势靠前、估值相对占优、成交活跃
sh601336,601336,sh,新华保险,60.29,1.57,0.58,1.94,5.1,1.61,4.56,2.48,-1.03,8.34,-10.87,721780000.0,188077000000.0,125731000000.0,74.0,53.3,89.3,82.6,63.2,86.7,96.6,估值相对占优、成交活跃、市值稳定性较高
sh600999,600999,sh,招商证券,18.59,5.27,1.19,6.01,9.09,1.29,4.26,1.97,5.15,11.44,14.82,1613850000.0,161668000000.0,137975000000.0,73.9,69.2,91.8,94.6,32.9,60.4,95.7,估值相对占优、成交活跃、市值稳定性较高
sh600030,600030,sh,中信证券,27.74,2.17,0.85,3.08,10.93,1.47,2.17,0.14,-2.67,10.21,-0.96,2842240000.0,433417000000.0,337778000000.0,73.7,53.5,87.9,97.8,39.7,95.3,99.1,估值相对占优、成交活跃、市值稳定性较高
sh601108,601108,sh,财通证券,8.68,3.7,1.21,2.56,13.62,1.06,2.48,3.7,5.85,10.57,0.12,481020000.0,40308000000.0,40308000000.0,73.7,69.6,88.4,74.0,54.2,82.9,76.7,估值相对占优、成交活跃、市值稳定性较高
sz000776,000776,sz,广发证券,21.21,3.82,1.0,3.38,10.6,1.24,4.02,0.28,0.14,14.71,-1.44,1239050000.0,165965000000.0,125225000000.0,73.5,62.5,90.9,91.2,34.1,81.1,96.1,估值相对占优、成交活跃、市值稳定性较高
sh603268,603268,sh,松发股份,188.69,-1.31,1.43,1.42,34.23,9.61,5.12,10.37,26.65,44.81,126.3,634190000.0,192222000000.0,44012000000.0,72.0,96.4,26.0,79.7,78.0,45.6,96.8,中期趋势靠前、成交活跃、量比与换手适中
sh603228,603228,sh,景旺电子,91.16,0.14,2.24,1.59,77.16,6.65,3.46,-7.18,21.03,20.61,25.67,2024210000.0,91278000000.0,89520000000.0,71.8,89.9,10.5,96.4,84.1,66.3,90.5,中期趋势靠前、成交活跃、量比与换手适中
sz002396,002396,sz,星网锐捷,30.42,-1.36,5.69,1.45,40.62,3.2,3.19,3.33,15.58,34.13,31.45,1298760000.0,23136000000.0,23041000000.0,71.7,90.5,38.8,91.9,85.6,44.9,57.0,中期趋势靠前、成交活跃、量比与换手适中
sh601069,601069,sh,西部黄金,31.36,-0.06,2.68,1.3,32.2,5.56,6.45,8.51,30.34,13.03,18.23,747180000.0,28569000000.0,27822000000.000004,71.6,88.5,33.5,83.9,85.1,63.4,66.1,中期趋势靠前、成交活跃、量比与换手适中
sh600267,600267,sh,海正药业,12.26,-0.16,2.83,1.45,16.48,1.61,-11.09,-12.93,3.55,25.36,26.52,416100000.0,14469999999.999998,14469999999.999998,71.6,73.6,78.1,70.6,89.7,62.0,36.7,中期趋势靠前、估值相对占优、成交活跃
sh603087,603087,sh,甘李药业,70.52,2.53,1.87,1.94,36.65,3.6,-0.96,-8.65,3.54,28.24,5.14,748580000.0,42131000000.0,39591000000.0,71.5,74.2,39.1,84.1,73.4,99.6,78.7,中期趋势靠前、成交活跃、量比与换手适中
sh600497,600497,sh,驰宏锌锗,10.43,5.04,2.94,2.84,31.05,2.96,7.86,-0.48,14.87,7.42,44.06,1527400000.0,52571000000.0,52571000000.0,70.4,76.3,47.4,94.3,61.5,63.7,83.3,中期趋势靠前、成交活跃、市值稳定性较高
sh601688,601688,sh,华泰证券,19.15,3.01,0.87,3.31,9.85,0.99,3.51,0.84,-3.09,5.16,-17.42,1208190000.0,172864000000.0,139924000000.0,70.3,45.4,94.5,91.0,34.7,92.7,96.4,估值相对占优、成交活跃、市值稳定性较高
sz000426,000426,sz,兴业银锡,41.07,3.97,3.29,1.38,27.34,6.74,14.21,2.39,26.96,-4.42,15.37,2374700000.0,72925000000.0,72908000000.0,69.9,59.3,35.4,97.0,91.7,79.0,88.0,成交活跃、量比与换手适中、市值稳定性较高
sh600026,600026,sh,中远海能,18.92,-0.63,0.72,0.83,18.81,2.24,3.28,13.02,17.37,4.13,67.43,521100000.0,103515000000.00002,72426000000.0,69.9,71.7,67.6,75.4,59.2,55.3,91.8,中期趋势靠前、成交活跃、市值稳定性较高
sz000100,000100,sz,TCL科技,4.93,0.41,0.63,0.84,20.26,1.69,-2.38,-3.14,0.0,13.59,10.79,620280000.0,102548000000.0,99167000000.0,69.8,61.3,72.7,79.0,58.7,70.1,91.4,估值相对占优、成交活跃、市值稳定性较高
sh601579,601579,sh,会稽山,20.65,4.82,3.4,1.79,35.43,2.64,11.8,30.2,37.3,28.74,3.35,337480000.0,9901000000.0,9901000000.0,69.8,96.1,46.6,63.4,88.8,66.9,21.3,中期趋势靠前、量比与换手适中
sh600309,600309,sh,万华化学,74.15,1.76,0.62,1.63,14.1,2.04,0.35,-1.21,-0.46,-1.34,-1.7,1422250000.0,232123999999.99997,232123999999.99997,69.7,37.7,75.6,93.5,70.5,89.4,97.5,估值相对占优、成交活跃、量比与换手适中
sh601083,601083,sh,锦江航运,13.13,0.77,8.32,1.77,11.49,1.91,14.37,16.71,16.09,20.48,24.48,212690000.0,16991999999.999998,2549000000.0,69.6,87.2,81.9,41.0,60.0,75.3,44.3,中期趋势靠前、估值相对占优
sh600711,600711,sh,盛屯矿业,12.17,5.73,3.77,2.55,13.87,2.1,6.29,-2.17,13.31,-3.49,-19.46,1393200000.0,37613000000.0,37613000000.0,69.5,54.8,75.6,93.2,74.6,53.9,73.8,估值相对占优、成交活跃、量比与换手适中
sh601886,601886,sh,江河集团,13.37,0.0,1.28,1.14,20.96,2.09,5.11,27.58,54.57,53.86,71.19,193460000.0,15147999999.999998,15147999999.999998,69.4,99.6,66.2,36.4,70.5,64.3,38.2,中期趋势靠前、量比与换手适中
sz300841,300841,sz,康华生物,54.4,1.25,4.9,1.9,28.67,1.96,8.24,12.16,21.81,15.47,-24.19,331840000.0,7069000000.0,6614000000.0,69.3,88.0,59.0,62.5,83.9,82.1,9.1,中期趋势靠前、量比与换手适中
sz000728,000728,sz,国元证券,7.69,4.63,1.52,6.3,12.32,0.87,10.01,6.51,5.49,8.62,-6.79,506160000.0,33557000000.0,33557000000.0,69.2,66.4,92.9,75.1,35.5,69.6,71.1,估值相对占优、成交活跃、市值稳定性较高
sh600549,600549,sh,厦门钨业,53.49,2.1,1.68,1.25,23.98,4.54,-0.39,-5.11,12.92,-3.47,31.55,1390260000.0,84920000000.0,83120000000.0,69.1,54.6,44.9,93.0,76.1,94.3,89.8,成交活跃、量比与换手适中、市值稳定性较高
sz000603,000603,sz,盛达资源,38.0,4.77,9.78,1.88,30.76,6.98,21.44,10.43,52.0,20.06,23.22,2443550000.0,26219000000.0,25335000000.0,69.0,94.0,31.5,97.3,46.0,67.6,62.7,中期趋势靠前、成交活跃
sh600508,600508,sh,上海能源,11.14,2.48,6.79,7.97,37.76,0.88,27.17,27.9,29.84,10.07,34.92,744340000.0,11272000000.0,11272000000.0,69.0,85.9,65.0,83.7,33.1,99.7,27.1,中期趋势靠前、成交活跃
sh600392,600392,sh,盛和资源,22.8,2.15,1.78,1.47,40.04,3.24,2.2,-3.84,10.95,3.07,7.4,704720000.0,39964000000.0,39964000000.0,68.8,64.2,38.8,82.3,81.9,95.0,76.5,成交活跃、量比与换手适中、市值稳定性较高
sh600096,600096,sh,云天化,30.32,1.81,1.53,2.03,10.38,2.18,1.78,1.68,1.44,-2.41,-5.87,841830000.0,55273000000.0,55273000000.0,68.6,40.2,79.8,85.7,68.7,90.1,84.2,估值相对占优、成交活跃、市值稳定性较高
sh688331,688331,sh,荣昌生物,121.26,-0.91,1.61,1.49,11.76,8.23,-5.49,-6.55,2.52,11.25,55.88,707960000.0,68449000000.0,43156000000.0,68.5,64.7,53.4,82.4,81.0,51.3,87.5,成交活跃、量比与换手适中、市值稳定性较高
sh600216,600216,sh,浙江医药,13.11,1.86,2.22,0.95,15.64,1.11,-5.89,-4.79,8.8,5.55,-3.47,276550000.0,12607000000.0,12473000000.0,68.5,66.6,84.6,55.6,73.6,90.9,31.5,估值相对占优、量比与换手适中
sh600141,600141,sh,兴发集团,30.16,2.17,1.61,1.61,22.64,1.45,-4.04,-5.4,3.5,-1.86,-11.51,576280000.0,36244000000.0,36244000000.0,68.2,44.6,72.0,78.1,78.7,95.3,73.3,估值相对占优、成交活跃、量比与换手适中
sh600667,600667,sh,太极实业,19.62,-1.6,4.11,1.02,89.35,4.77,-7.1,-13.61,12.76,31.9,148.2,1684530000.0,41036000000.0,41036000000.0,68.1,87.7,12.0,95.2,88.3,41.4,77.6,中期趋势靠前、成交活跃、量比与换手适中
sh601101,601101,sh,昊华能源,13.36,1.29,1.8,1.02,23.79,1.55,5.95,5.78,17.92,2.22,93.34,341830000.0,19238000000.0,19238000000.0,68.0,68.6,69.5,64.2,71.9,82.7,48.7,量比与换手适中
sz000725,000725,sz,京东方Ａ,5.74,0.0,1.27,0.74,35.74,1.59,-4.49,-3.2,0.53,6.02,38.18,2583130000.0,212634000000.0,203007000000.0,67.7,53.8,57.8,97.7,61.4,64.3,97.1,成交活跃、市值稳定性较高
sh600737,600737,sh,中粮糖业,14.65,-0.61,1.84,0.92,31.64,2.87,-1.88,11.49,21.68,6.08,-13.16,574500000.0,31333999999.999996,31333999999.999996,67.7,78.4,47.7,78.0,70.0,55.6,69.0,中期趋势靠前、成交活跃、量比与换手适中
sz002539,002539,sz,云图控股,13.18,2.33,2.59,3.36,15.54,1.61,2.89,3.21,11.79,7.24,13.43,303820000.0,15918000000.0,11727000000.0,67.5,72.9,79.1,59.5,47.1,97.6,40.5,中期趋势靠前、估值相对占优
sh600918,600918,sh,中泰证券,5.78,2.3,0.93,2.43,18.49,1.03,5.67,3.4,3.4,5.86,-10.39,243480000.0,45768000000.0,26373000000.0,67.4,58.7,82.7,48.9,55.0,97.1,79.7,估值相对占优、市值稳定性较高
sz300666,300666,sz,江丰电子,236.77,0.54,3.5,1.23,83.07,8.96,-6.26,-10.33,7.79,13.17,158.44,1826050000.0,65341999999.99999,52430999999.99999,67.2,74.2,6.2,95.5,90.0,72.0,86.6,中期趋势靠前、成交活跃、量比与换手适中
sz300017,300017,sz,网宿科技,15.07,-0.2,3.37,1.23,48.53,3.62,-3.71,2.94,20.18,0.94,50.7,1189220000.0,37610000000.0,35663000000.0,67.2,67.8,32.0,90.5,89.0,61.4,73.7,成交活跃、量比与换手适中、市值稳定性较高
sh601958,601958,sh,金钼股份,22.97,4.08,1.46,1.89,21.09,3.82,6.59,-0.52,10.86,-2.92,51.32,1064510000.0,74115000000.0,74115000000.0,67.2,53.4,52.4,89.6,71.3,77.4,88.5,成交活跃、量比与换手适中、市值稳定性较高
sz002842,002842,sz,翔鹭钨业,37.8,1.04,6.57,1.38,32.05,8.74,-0.21,-9.46,24.79,17.13,163.93,666490000.0,12367000000.0,10148000000.0,67.2,89.5,28.7,80.8,77.1,79.1,30.2,中期趋势靠前、成交活跃、量比与换手适中
sz002215,002215,sz,诺 普 信,9.92,4.2,3.59,2.22,12.99,2.17,8.89,8.89,8.89,9.37,-3.6,283430000.0,9962000000.0,8016000000.0,67.2,72.2,76.2,56.5,80.6,75.7,21.5,中期趋势靠前、估值相对占优、量比与换手适中
sz300433,300433,sz,蓝思科技,39.11,3.19,1.59,1.61,59.81,3.91,8.19,10.95,17.13,-4.1,31.14,3075390000.0,206452000000.0,194267000000.0,67.1,56.0,25.0,98.4,78.6,90.1,97.0,成交活跃、量比与换手适中、市值稳定性较高
sz300684,300684,sz,中石科技,84.93,-1.26,5.55,1.04,71.64,12.28,-1.92,63.77,82.18,46.33,75.17,963260000.0,25437000000.0,17375000000.0,66.9,99.7,7.4,87.8,77.5,46.3,61.3,中期趋势靠前、成交活跃、量比与换手适中
sz002636,002636,sz,金安国纪,63.15,-1.42,4.28,1.93,95.93,12.35,2.12,-7.77,15.74,24.73,280.77,1936990000.0,45973000000.0,45741000000.0,66.8,88.4,1.4,95.9,88.1,44.0,79.9,中期趋势靠前、成交活跃、量比与换手适中
sz300009,300009,sz,安科生物,8.78,1.62,6.27,1.86,20.93,3.44,3.78,3.54,6.94,6.17,-5.79,698150000.0,14669000000.0,10807000000.0,66.7,65.8,55.2,81.9,74.1,87.4,38.0,成交活跃、量比与换手适中
sh600428,600428,sh,中远海特,11.26,0.0,0.86,1.09,16.79,1.91,-5.54,-6.63,3.16,45.76,66.2,208800000.0,30897000000.000004,24171000000.0,66.7,75.5,74.3,39.6,66.1,64.3,68.8,中期趋势靠前、估值相对占优
sh601609,601609,sh,金田股份,13.41,-0.37,1.52,0.55,28.22,2.27,3.55,31.6,33.17,7.59,25.75,353880000.0,23181000000.0,23181000000.0,66.5,83.1,56.3,65.2,59.1,59.0,57.3,中期趋势靠前
sz002423,002423,sz,中粮资本,9.73,1.14,1.3,2.56,18.65,0.97,10.19,6.92,5.99,7.13,-15.77,288980000.0,22419000000.0,22419000000.0,66.5,65.2,83.0,57.2,54.9,80.6,55.2,估值相对占优
sz002422,002422,sz,科伦药业,43.02,1.06,1.09,1.14,43.55,2.88,-4.34,-8.29,-0.05,22.04,48.95,613440000.0,68435000000.0,55866000000.0,66.4,65.3,40.2,78.5,69.0,79.4,87.3,成交活跃、市值稳定性较高
sh600572,600572,sh,康恩贝,4.43,3.02,3.77,2.44,22.56,1.59,1.84,-6.74,2.07,8.58,2.78,431850000.0,11246000000.0,11216000000.0,66.4,60.3,70.6,71.5,77.0,92.6,26.7,估值相对占优、成交活跃、量比与换手适中
sz000792,000792,sz,盐湖股份,28.27,2.99,0.9,1.88,12.41,3.13,1.54,-2.72,2.35,-6.85,0.39,1325730000.0,149593000000.0,149591000000.0,66.0,31.5,69.2,92.3,67.1,93.0,94.6,成交活跃、市值稳定性较高
sz000623,000623,sz,吉林敖东,18.53,2.6,1.19,3.43,8.07,0.71,4.22,2.38,1.59,8.77,-3.67,260530000.0,22160000000.0,22069000000.0,65.9,59.9,97.8,52.9,34.5,98.6,54.1,估值相对占优
sh603186,603186,sh,华正新材,176.55,1.09,10.91,1.62,95.71,11.92,0.89,13.54,57.05,45.22,256.88,2963990000.0,27681000000.0,27681000000.0,65.8,99.2,1.9,98.0,43.0,79.9,65.4,中期趋势靠前、成交活跃
sh600219,600219,sh,南山铝业,4.9,1.87,0.78,0.8,12.91,1.13,-3.92,-1.41,6.75,-7.89,-6.56,437670000.0,56270000000.00001,56270000000.00001,65.8,36.5,88.6,71.9,59.0,91.0,84.8,估值相对占优、成交活跃、市值稳定性较高
sz300319,300319,sz,麦捷科技,17.72,-0.34,5.01,0.98,49.46,3.18,4.24,1.96,19.09,9.36,52.98,753690000.0,15728000000.0,15085000000.0,65.7,81.1,34.1,84.2,80.4,59.4,39.2,中期趋势靠前、成交活跃、量比与换手适中
sh601666,601666,sh,平煤股份,9.74,1.88,0.81,1.14,82.88,1.09,3.4,5.98,19.66,18.06,24.71,192250000.0,24052000000.0,24052000000.0,65.6,88.1,44.1,35.8,66.8,91.1,59.0,中期趋势靠前
sh600196,600196,sh,复星医药,22.99,-0.13,0.89,1.06,18.11,1.26,-2.71,-5.2,-0.04,2.94,-11.93,437890000.0,61392999999.99999,48704000000.0,65.5,46.2,80.9,72.0,65.7,62.4,86.0,估值相对占优、成交活跃、市值稳定性较高
sz300171,300171,sz,东富龙,14.39,1.05,2.43,1.26,53.04,1.4,8.11,3.01,18.24,23.31,-7.87,197860000.0,11020000000.0,8097000000.0,65.5,89.7,50.3,37.6,82.3,79.3,25.8,中期趋势靠前、量比与换手适中
sh601555,601555,sh,东吴证券,8.03,2.16,0.69,3.16,11.83,0.94,1.52,0.37,2.29,4.15,-9.16,275090000.0,39899000000.0,39899000000.0,65.4,53.3,92.4,55.4,36.6,95.1,76.3,估值相对占优、市值稳定性较高
sh600256,600256,sh,广汇能源,6.19,0.32,1.06,1.3,22.35,1.58,0.49,5.09,13.37,-5.31,27.44,413620000.0,39566000000.0,39566000000.0,65.2,50.2,71.2,70.3,72.4,68.9,76.0,估值相对占优、成交活跃、量比与换手适中
sz001337,001337,sz,四川黄金,53.77,-2.24,4.95,1.81,32.74,10.97,13.25,12.8,37.91,6.37,96.53,1116000000.0,22583000000.0,22583000000.0,65.1,82.3,26.7,89.8,85.6,32.3,55.9,中期趋势靠前、成交活跃、量比与换手适中
sz002346,002346,sz,柘中股份,21.04,2.04,1.7,1.16,15.51,3.09,-20.0,-1.87,27.52,10.88,6.08,155790000.0,9291000000.0,9291000000.0,65.1,86.5,64.7,25.6,74.3,93.4,18.5,中期趋势靠前、量比与换手适中
sh600186,600186,sh,莲花控股,11.38,-1.47,5.63,1.16,58.03,10.81,-1.98,-0.61,35.64,18.05,90.3,1144850000.0,20402000000.0,20260000000.0,65.0,92.3,12.4,90.0,79.5,43.3,50.4,中期趋势靠前、成交活跃、量比与换手适中
sz000617,000617,sz,中油资本,7.37,-1.07,0.96,2.07,20.29,0.88,11.16,3.66,4.54,-4.82,-22.4,895890000.0,93172000000.0,93172000000.0,65.0,40.1,82.3,86.6,63.3,49.0,90.9,估值相对占优、成交活跃、市值稳定性较高
sz002558,002558,sz,巨人网络,26.71,0.0,1.64,1.43,20.41,3.18,1.64,-7.16,-1.0,4.21,-38.03,828440000.0,50764000000.0,50764000000.0,64.9,46.3,58.2,84.9,79.9,64.3,82.3,成交活跃、量比与换手适中、市值稳定性较高
sz000983,000983,sz,山西焦煤,7.39,0.96,0.61,0.88,31.6,1.15,7.73,9.32,13.69,1.65,16.75,255650000.0,41954000000.0,41954000000.0,64.9,64.9,65.6,51.8,59.4,78.0,78.3,市值稳定性较高
sz300677,300677,sz,英科医疗,51.61,-0.94,1.38,1.59,29.7,1.78,5.46,3.22,2.81,10.8,33.02,334880000.0,33792000000.0,24030000000.0,64.7,64.6,59.9,63.1,77.4,50.9,71.3,量比与换手适中、市值稳定性较高
sh601699,601699,sh,潞安环能,17.02,1.73,0.58,1.27,32.96,1.09,3.97,4.61,10.16,-3.37,46.56,294350000.0,50914000000.0,50914000000.0,64.7,51.8,65.6,57.9,68.0,89.0,82.4,市值稳定性较高
sh688002,688002,sh,睿创微纳,157.73,-0.34,0.76,0.82,36.12,9.25,-2.74,-5.92,8.04,27.8,56.93,557850000.0,73431000000.0,73431000000.0,64.5,81.0,24.7,77.4,59.2,59.4,88.4,中期趋势靠前、成交活跃、市值稳定性较高
sz300358,300358,sz,楚天科技,9.09,-2.26,4.93,1.93,15.77,1.17,6.32,-0.44,10.05,10.05,-6.48,321010000.0,6500000000.0,6406999999.999999,64.5,74.5,83.7,61.3,83.0,32.0,5.9,中期趋势靠前、估值相对占优、量比与换手适中
sz002841,002841,sz,视源股份,47.59,1.45,0.66,1.61,30.29,2.53,-3.59,-3.76,6.66,30.1,22.3,162150000.0,33274000000.0,24811000000.0,64.4,79.4,51.1,27.6,71.3,85.0,70.6,中期趋势靠前、量比与换手适中、市值稳定性较高
sz000657,000657,sz,中钨高新,64.01,0.31,2.66,1.14,51.88,12.93,-3.25,-9.12,21.83,-3.42,132.93,2460850000.0,145853000000.0,93035000000.0,64.2,60.5,14.4,97.5,81.4,68.7,94.4,成交活跃、量比与换手适中、市值稳定性较高
sz000811,000811,sz,冰轮环境,40.92,-3.94,3.61,1.91,66.62,6.24,3.96,-3.08,10.06,32.38,122.15,1438960000.0,40612000000.0,40044000000.0,64.1,84.7,14.8,93.9,87.7,8.0,77.2,中期趋势靠前、成交活跃、量比与换手适中
sz000807,000807,sz,云铝股份,26.65,1.99,1.13,1.69,10.65,2.69,2.66,-2.88,1.91,-10.9,-17.9,1041790000.0,92421000000.0,92420000000.0,64.1,21.5,74.6,89.4,73.2,92.7,90.7,估值相对占优、成交活跃、量比与换手适中
sz002948,002948,sz,青岛银行,5.94,0.51,0.59,1.23,6.34,0.82,0.85,4.03,1.37,9.39,38.14,124210000.0,34573000000.0,20922000000.0,64.1,60.4,98.1,12.6,67.1,71.6,72.0,估值相对占优、市值稳定性较高
sz300059,300059,sz,东方财富,19.46,2.8,1.81,3.72,21.12,3.13,3.9,-1.87,-2.21,2.91,-15.68,4683240000.0,307900000000.0,260615000000.0,63.9,41.6,57.0,99.5,37.8,95.7,98.4,成交活跃、市值稳定性较高
sh600150,600150,sh,中国船舶,34.27,1.27,0.54,1.76,22.81,1.76,3.41,1.12,-1.32,-5.03,4.18,1394000000.0,257903000000.00003,257903000000.00003,63.9,27.3,67.9,93.4,67.0,82.4,98.0,成交活跃、市值稳定性较高
sh600060,600060,sh,海信视像,27.65,5.61,1.14,5.38,13.91,1.63,6.72,5.33,3.36,10.29,18.47,409200000.0,36082000000.0,35950000000.0,63.9,64.9,81.1,69.7,32.5,55.6,73.1,估值相对占优、市值稳定性较高
sz002407,002407,sz,多氟多,34.16,0.83,4.17,0.85,60.4,4.68,-8.96,-8.66,6.78,3.2,1.32,1531690000.0,40665000000.0,36924000000.0,63.8,58.7,20.5,94.4,84.0,76.1,77.4,成交活跃、量比与换手适中、市值稳定性较高
sz000887,000887,sz,中鼎股份,20.45,-2.01,1.5,0.87,17.84,1.86,-2.11,-5.06,20.15,-1.73,-11.32,405330000.0,26922000000.000004,26879000000.000004,63.8,62.7,73.9,69.2,66.2,35.6,64.0,估值相对占优
sh603456,603456,sh,九洲药业,16.06,-2.61,1.87,1.09,23.93,1.61,-1.77,-4.58,8.73,26.66,-9.78,268470000.0,14160000000.0,14160000000.0,63.8,81.8,68.3,54.8,74.0,27.0,35.5,中期趋势靠前、量比与换手适中
sz000933,000933,sz,神火股份,26.74,2.81,1.09,1.65,8.74,2.17,3.52,-1.84,3.84,-13.41,0.24,646290000.0,60138000000.0,60100000000.0,63.7,20.7,81.1,80.5,73.8,95.6,85.8,估值相对占优、成交活跃、量比与换手适中
sz002768,002768,sz,国恩股份,61.19,-0.55,1.15,0.77,27.07,4.04,-3.18,0.89,28.12,38.45,72.22,177970000.0,26716000000.000004,15436000000.000002,63.7,96.3,44.4,32.3,61.2,56.4,63.1,中期趋势靠前
